"travis_id","ght_id","watchers","slug","lang","created_at","last_build_finished_at","order","project_found","log_found","travis_present","first_t_commit","last_t_commit","active","last_build_duration","yml_contribs","yml_commits","job_count","repo_id","build_id","last_build","commits","contribs","last_commit","build_count","first_build","yml_deleted","travis_abandoned","builds_period","travis_period","pushes","PRs","project_age","abandoned","commit_time_after_last_build","abandoned_and_alive","status"
"168892","68593","204","closeio/flask-mongorest","Python","2012-06-12","2015-12-14","13456","1","1","0","2012-08-06","2015-12-14","0","94","4","11","1","168892","96835671","2015-12-14","319","13","2016-10-12","289","2012-08-06","1","1","1225","1225","195","94","2100","1","303","TRUE","no travis"
"169458","14362","84","djoos/EscapeWSSEAuthenticationBundle","PHP","2011-12-05","2016-10-19","24571","1","1","1","2012-09-05","2016-03-18","1","712","5","14","8","169458","169003087","2016-10-19","165","14","2016-10-14","185","2012-09-05","0","0","1505","1290","144","41","2290","0","-5","FALSE","no features"
"172920","7688873","4","kkinnebrew/clementine","JavaScript","2011-12-21","2013-06-02","108023","1","1","0","2013-06-01","2014-04-17","0","101","1","3","4","172920","7700414","2013-06-02","390","3","2015-05-20","11","2012-08-11","1","1","295","320","11","0","2274","1","717","TRUE","no travis"
"173922","619306","227","npr/responsiveiframe","JavaScript","2012-08-02","2013-09-02","12459","1","1","0","2012-09-04","2012-09-04","0","13","1","2","1","173922","10876952","2013-09-02","118","10","2014-05-13","26","2012-09-03","1","1","364","0","17","9","2049","1","253","TRUE","no travis"
"175638","196321","112","jgm/highlighting-kate","HTML","2010-12-08","2014-08-28","20373","1","1","0","2014-08-27","2014-08-27","0","3","2","3","1","175638","33764953","2014-08-28","556","36","2017-01-31","9","2014-08-27","1","1","1","0","9","0","2652","1","887","TRUE","no travis"
"177128","185495","5","Casecommons/multiparameter_date_time","Ruby","2012-08-09","2016-05-20","96577","1","1","1","2013-10-04","2016-01-09","1","347","2","3","5","177128","131773144","2016-05-20","72","17","2016-05-20","51","2012-08-10","0","0","1379","827","49","2","2042","0","0","FALSE","no github"
"178278","3220","2","Jakobo/inject","JavaScript","2012-01-10","2014-10-23","145196","1","1","1","2012-08-10","2014-01-06","1","58","1","11","1","178278","38862856","2014-10-23","770","16","2014-04-07","149","2012-08-10","0","0","804","514","149","0","2254","0","-199","FALSE","no github"
"178478","172825","4","alphagov/trade-tariff-backend","Ruby","2012-05-14","2016-08-12","111333","1","1","0","2013-03-20","2016-03-02","0","228","4","26","1","178478","151779389","2016-08-12","2118","28","2017-03-16","744","2013-03-20","1","1","1241","1078","421","323","2129","1","216","TRUE","no travis"
"178479","190783","3","alphagov/trade-tariff-frontend","Ruby","2012-05-14","2016-08-12","125055","1","1","0","2013-03-20","2016-01-20","0","146","3","14","1","178479","151779308","2016-08-12","1628","52","2016-11-30","858","2013-03-20","1","1","1241","1036","636","222","2129","1","110","TRUE","no travis"
"181028","171902","2","bcachet/cpp_template","Python","2012-06-09","2013-10-23","145347","1","1","0","2012-08-16","2013-10-25","0","185","2","15","2","181028","12954315","2013-10-23","109","1","2016-07-07","60","2012-08-16","1","1","433","435","60","0","2103","1","988","TRUE","no github"
"186330","296727","10","WPN-XM/server-control-panel","C++","2012-08-13","2016-09-12","72463","1","1","0","2015-01-24","2017-02-08","0","642","1","144","2","186330","159325333","2016-09-12","759","3","2017-02-16","262","2015-01-24","1","1","597","746","262","0","2038","1","157","TRUE","no travis"
"188138","2714","7","DeathShadow/Contra","PHP","2011-08-02","2015-04-18","87608","1","1","0","2015-04-18","2015-05-31","0","12","1","2","3","188138","59074992","2015-04-18","588","8","2016-10-06","5","2012-08-17","1","1","974","43","5","0","2415","1","537","TRUE","no travis"
"191604","8974458","13","MoOx/moox.github.io","HTML","2012-03-16","2013-07-30","65488","1","1","0","2013-02-13","2013-07-30","0","148","2","20","1","191604","9634895","2013-07-30","379","1","2017-03-01","48","2013-02-13","1","1","167","167","48","0","2188","1","1310","TRUE","no travis"
"192213","517084","3","andrewpthorp/andrewthorp.com","JavaScript","2012-07-08","2014-07-09","116561","1","1","0","2013-08-19","2014-07-07","0","9","1","2","1","192213","29519033","2014-07-09","221","1","2017-02-15","33","2013-08-19","1","1","324","322","33","0","2074","1","952","TRUE","no travis"
"194933","112275","1","rapidturtle/com-rapidturtle-www","CSS","2011-11-09","2016-02-24","157204","1","1","0","2015-03-19","2017-02-19","0","417","3","7","1","194933","111377691","2016-02-24","109","1","2017-02-25","22","2015-03-20","1","1","341","703","13","9","2316","1","367","TRUE","no travis"
"199165","480850","502","vojtajina/grunt-bump","JavaScript","2012-08-21","2014-05-15","6632","1","1","0","2012-08-23","2013-06-30","0","19","3","4","1","199165","8602792","2014-05-15","164","32","2017-01-23","35","2012-09-16","1","1","606","311","19","16","2030","1","984","TRUE","no travis"
"201441","9248123","117","node-modules/agentkeepalive","JavaScript","2012-08-24","2017-02-27","19839","1","1","1","2012-08-24","2016-12-19","1","338","3","11","5","201441","205791775","2017-02-27","112","10","2017-02-20","193","2012-08-24","0","0","1648","1578","117","43","2027","0","-7","FALSE","no travis"
"207872","147499","30","Singly/nodejs_express_skeleton","JavaScript","2012-05-15","2014-02-11","43079","1","1","1","2012-11-05","2012-11-05","1","23","1","1","1","207872","18647906","2014-02-11","27","8","2014-02-11","5","2012-10-18","0","0","481","0","4","1","2128","0","0","FALSE","no github"
"207993","35706","2077","kissyteam/kissy","JavaScript","2010-07-10","2014-10-08","1703","1","1","0","2012-11-15","2014-10-09","0","663","1","27","1","207993","37381112","2014-10-08","5584","50","2015-01-07","2984","2012-11-15","1","1","692","693","2927","57","2803","1","91","TRUE","no travis"
"208568","424046","11","ox-it/moxie","Python","2012-08-20","2017-02-03","69672","1","1","1","2012-09-06","2014-01-17","1","93","1","5","1","208568","197991061","2017-02-03","1256","9","2017-01-11","851","2012-09-06","0","0","1611","498","597","254","2031","0","-23","FALSE","no github"
"213022","78029","2406","davidhalter/jedi","Python","2012-02-19","2017-03-16","1467","1","1","1","2012-06-04","2016-12-30","1","704","10","42","9","213022","211910443","2017-03-16","4805","60","2017-02-24","1824","2012-09-01","0","0","1657","1670","1096","728","2214","0","-20","FALSE","no travis"
"215678","627906","4","nakajijapan/frustrationme_app","Ruby","2012-07-31","2015-04-05","105248","1","1","0","2012-09-05","2015-04-05","0","323","2","10","1","215678","57217328","2015-04-05","632","4","2016-08-31","280","2012-09-04","1","1","943","942","217","63","2051","1","514","TRUE","no travis"
"218702","121913","6","CubeIsland/AntiGuest","Java","2011-07-24","2012-09-05","89841","1","1","0","2012-09-05","2012-09-22","0","37","1","5","1","218702","2342001","2012-09-05","416","6","2016-08-10","9","2012-09-04","1","1","1","17","9","0","2424","1","1435","TRUE","no travis"
"219475","560953","13","rjnichols/visural-common","Java","2011-05-23","2013-08-04","66057","1","1","1","2012-12-09","2012-12-09","1","136","1","1","1","219475","9821575","2013-08-04","47","1","2013-08-04","11","2012-12-10","0","0","237","0","11","0","2486","0","0","FALSE","no github"
"221360","13546","67","northern-bites/nbites","Java","2010-06-29","2013-06-04","27943","1","1","0","2012-09-05","2013-06-02","0","20","2","3","1","221360","7756790","2013-06-04","14533","78","2016-10-17","191","2012-09-06","1","1","271","270","57","134","2814","1","1231","TRUE","no travis"
"222112","246039","2","jodal/mopidy","Python","2012-11-04","2012-11-03","145387","1","1","1","2012-09-04","2016-01-31","0","39","3","24","1","222112","3049195","2012-11-03","7428","88","2016-08-17","62","2012-09-07","0","1","57","1244","62","0","1955","1","1383","TRUE","no travis"
"222116","266810","7","jodal/pyspotify","Python","2011-05-31","2014-04-23","87651","1","1","1","2013-05-03","2015-05-08","0","794","1","22","6","222116","23632591","2014-04-23","1701","6","2015-06-02","185","2012-11-02","0","1","537","735","185","0","2478","1","405","TRUE","no travis"
