travis_id,ght_id,watchers,slug,lang,created_at,last_build_finished_at,order,project_found,log_found,travis_present,first_t_commit,last_t_commit,active,last_build_duration,yml_contribs,yml_commits,job_count,repo_id,build_id,last_build,commits,contribs,last_commit,build_count,first_build,yml_deleted,travis_abandoned,builds_period,travis_period,pushes,PRs,project_age,abandoned,commit_time_after_last_build,abandoned_and_alive
3986523,16367567,2,jbboehr/handlebars.php,PHP,15.02.15,22.09.16,150879,1,1,1,24.02.15,21.09.16,1,930,1,26,6,3986523,161826021,22.09.16,255,1,21.09.16,196,27.02.15,0,0,573,575,103,93,1122,0,-1,FALSE
3987673,16373340,2,sensu-plugins/sensu-plugins-openldap,Ruby,16.02.15,10.05.17,148594,1,1,1,17.02.15,17.01.17,1,174,3,7,3,3987673,230642447,10.05.17,41,10,09.05.17,44,17.02.15,0,0,813,700,41,3,1121,0,-1,FALSE
3989439,16388241,17,travel-intelligence/flasfka,Python,16.02.15,27.02.15,58107,1,1,1,02.02.15,19.02.15,1,249,1,25,4,3989439,52400482,27.02.15,77,1,27.02.15,65,17.02.15,0,0,10,17,65,0,1121,0,0,FALSE
3994675,1844835,255,eelcocramer/node-bluetooth-serial-port,C++,23.10.12,07.03.17,11391,1,1,1,16.02.15,11.10.16,1,1893,3,13,18,3994675,208625603,07.03.17,318,20,14.02.17,134,17.02.15,0,0,749,603,94,40,1967,0,-21,FALSE
4026990,16563553,37,papyros/files-app,C++,21.02.15,26.04.16,39040,1,1,1,20.02.15,06.11.15,1,164,2,4,1,4026990,125963526,26.04.16,81,4,15.04.16,87,21.02.15,0,0,430,259,68,19,1116,0,-11,FALSE
4027915,16550513,176,pwittchen/prefser,Java,20.02.15,25.05.17,14989,1,1,1,22.02.15,05.05.17,1,378,1,11,1,4027915,236160609,25.05.17,256,4,25.05.17,317,22.02.15,0,0,823,803,249,68,1117,0,0,FALSE
4033233,16163817,22,buruzaemon/natto-py,Python,10.02.15,01.10.16,51153,1,1,1,23.02.15,06.11.15,1,481,2,7,5,4033233,164198018,01.10.16,402,4,01.10.16,267,23.02.15,0,0,586,256,203,64,1127,0,0,FALSE
4041587,16683031,3,imbo/imbo-metadata-search,PHP,23.02.15,24.03.17,127147,1,1,1,27.02.15,21.03.17,1,422,4,21,2,4041587,214651123,24.03.17,229,5,24.03.17,100,28.02.15,0,0,755,753,28,72,1114,0,0,FALSE
4063905,14637878,22,cakemanager/cakephp-cakemanager,PHP,20.12.14,23.06.15,51042,1,1,1,30.03.15,30.03.15,0,23,1,1,11,4063905,67958174,23.06.15,264,5,15.09.15,49,26.02.15,0,1,117,0,48,1,1179,1,84,TRUE
4067916,16877109,7,travis-ci/php-src-builder,Shell,18.02.15,16.06.17,88282,1,1,1,17.02.15,17.03.17,1,2673,3,151,2,4067916,243504991,16.06.17,297,5,17.03.17,2119,27.02.15,0,0,840,759,228,11,1119,0,-91,FALSE
4069088,14471658,5,sowebdev/mageunit,PHP,24.06.14,22.12.15,101222,1,1,1,30.03.15,28.11.15,1,547,2,3,15,4069088,98353135,22.12.15,42,1,22.12.15,27,30.03.15,0,0,267,243,27,0,1358,0,0,FALSE
4070766,16829233,24,ultradns/cppmetrics,C++,26.02.15,20.08.16,48966,1,1,1,27.02.15,02.03.15,1,51,1,11,1,4070766,153722054,20.08.16,33,4,08.06.16,21,27.02.15,0,0,540,3,19,2,1111,0,-73,FALSE
4074588,16910106,8,lavr/flask-emails,Python,28.02.15,20.04.16,83124,1,1,1,01.03.15,08.03.15,1,460,1,2,4,4074588,124523691,20.04.16,24,2,20.04.16,43,28.02.15,0,0,417,7,39,4,1109,0,0,FALSE
4077339,9817611,8,bradfordboyle/pyglpk,HTML,13.05.14,13.02.17,81640,1,1,1,21.02.15,16.03.16,1,1985,2,2,16,4077339,201035609,13.02.17,103,4,11.11.16,65,02.03.15,0,0,714,389,47,18,1400,0,-94,FALSE
4109092,14499980,3,grzesuav/gjpf-core,Java,25.12.14,15.10.16,124768,1,1,1,04.03.15,13.10.16,1,463,1,8,1,4109092,167845585,15.10.16,1319,36,15.10.16,269,04.03.15,0,0,591,589,194,75,1174,0,0,FALSE
4141666,13387015,3,garethahealy/jboss-fuse-setup,Shell,08.09.14,30.03.17,123981,1,1,1,30.03.15,30.03.17,1,197,1,8,1,4141666,216802427,30.03.17,84,2,30.03.17,32,30.03.15,0,0,731,731,31,1,1282,0,0,FALSE
4162424,18811818,1,CDLUC3/dashv2,Ruby,06.03.15,13.06.17,189875,1,1,1,18.03.15,24.02.16,1,61,1,3,1,4162424,242637830,13.06.17,699,11,18.05.17,644,09.03.15,0,0,827,343,643,1,1103,0,-26,FALSE
4184132,8350199,1,krzysztof/pagmo,C++,08.07.14,12.10.15,183835,1,1,1,06.03.15,02.04.15,0,943,3,19,1,4184132,84965645,12.10.15,2692,49,30.06.16,152,10.03.15,0,1,216,27,84,68,1344,1,262,TRUE
4206521,17385740,2,owent-utils/c-cpp,C++,12.03.15,29.05.16,149515,1,1,1,12.03.15,29.12.15,1,1352,1,16,4,4206521,133724005,29.05.16,105,2,29.05.16,99,12.03.15,0,0,444,292,99,0,1097,0,0,FALSE
4217607,4716062,2,rarylson/update-conf.py,Python,27.07.13,15.05.16,135989,1,1,1,13.03.15,14.05.16,1,149,2,16,5,4217607,130315360,15.05.16,212,3,14.05.16,73,13.03.15,0,0,429,428,64,9,1690,0,-1,FALSE
4232513,17462500,5,woodjazz/nsg-library,C++,14.03.15,13.05.17,102598,1,1,1,14.03.15,20.11.16,1,2749,2,122,4,4232513,231940937,13.05.17,676,8,13.05.17,442,14.03.15,0,0,791,617,441,1,1095,0,0,FALSE
4243065,6586525,2,laravie/warden,PHP,16.03.15,06.09.15,137418,1,1,1,16.03.15,06.09.15,1,209,1,2,7,4243065,78982087,06.09.15,11,1,06.09.15,5,16.03.15,0,0,174,174,5,0,1093,0,0,FALSE
4248783,17578889,46,christinloehner/linuxcounter.new,PHP,16.03.15,15.05.15,34766,1,1,1,16.03.15,27.04.15,0,11,1,25,1,4248783,62657151,15.05.15,618,7,28.02.17,496,16.03.15,0,1,60,42,496,0,1093,1,655,TRUE
4250215,17525949,35,burnbright/silverstripe-importexport,PHP,16.03.15,07.02.17,40224,1,1,1,31.03.15,08.04.15,1,1292,1,4,15,4250215,199428445,07.02.17,92,6,08.02.17,73,31.03.15,0,0,679,8,59,14,1093,0,1,FALSE
4258881,17611323,6,ryankurte/jfsm,JavaScript,17.03.15,18.04.15,94753,1,1,1,25.03.15,07.04.15,1,42,2,12,1,4258881,58987218,18.04.15,78,2,18.04.15,20,25.03.15,0,0,24,13,20,0,1092,0,0,FALSE
4263762,5872175,2,hroest/msproteomicstools,Python,17.03.15,10.11.16,146343,1,1,1,24.03.15,11.10.16,1,2029,2,23,4,4263762,174652002,10.11.16,1042,13,01.11.16,168,24.03.15,0,0,597,567,168,0,1092,0,-9,FALSE
4272692,13436542,794,cea-sec/miasm,Python,28.10.14,16.04.17,4459,1,1,1,20.03.15,13.02.17,1,574,2,11,1,4272692,222646725,16.04.17,2187,26,06.04.17,1021,20.03.15,0,0,758,696,319,702,1232,0,-10,FALSE
4281693,17727830,11,OCA/stock-logistics-transport,Python,20.03.15,28.03.17,71681,1,1,1,20.03.15,06.10.16,1,370,2,6,3,4281693,215757668,28.03.17,241,13,28.03.17,167,20.03.15,0,0,739,566,55,112,1089,0,0,FALSE
4310637,17717037,1,KineticCafe/cartage-remote,Ruby,20.03.15,07.06.16,190815,1,1,1,31.05.16,31.05.16,1,1449,1,1,8,4310637,135959856,07.06.16,9,1,07.06.16,34,24.03.15,0,0,441,0,25,9,1089,0,0,FALSE
4318065,17866396,12,Azure/deco,JavaScript,23.03.15,12.05.17,68955,1,1,1,23.03.15,13.09.15,1,79,2,18,1,4318065,231668783,12.05.17,707,7,19.03.16,599,24.03.15,0,0,780,174,266,333,1086,0,-419,FALSE
4331927,6379026,1,bderidder/ldm-guild-website,PHP,27.09.13,31.07.16,165445,1,1,1,31.07.16,31.07.16,0,485,1,5,3,4331927,148680055,31.07.16,2039,5,18.03.17,289,27.03.15,0,1,492,0,289,0,1628,1,230,TRUE
4332217,17544912,18,SwissTPH/openmalaria,C++,16.03.15,08.03.17,56571,1,1,1,25.03.15,14.01.17,1,1472,4,61,3,4332217,208894653,08.03.17,2539,25,15.01.17,487,26.03.15,0,0,713,661,439,48,1093,0,-52,FALSE
4368796,18144426,35,state-machines/state_machines-audit_trail,Ruby,30.03.15,19.05.17,40235,1,1,1,30.06.11,30.11.16,1,207,4,8,3,4368796,233918789,19.05.17,141,19,18.05.17,45,30.03.15,0,0,781,1980,30,15,1079,0,-1,FALSE
